 Date Inserted,Reporting Date,Sale Month,Store,Artist,Title,ISRC,UPC,Quantity,Team Percentage,Song/Album,Country of Sale,Songwriter Royalties Withheld (USD),Earnings (USD),Recoup (USD)
2024-04-30,2024-04-30,2024-03,YouTube (Red),Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,GB,0,0.01950898,0.00000000
2024-04-30,2024-04-30,2024-03,YouTube (Red),Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,GB,0,0.01950898,0.00000000
2024-04-30,2024-04-30,2024-03,YouTube (Red),Ebu Blackitude,Times Up (feat. Juice Aleem),QZPLR2205212,197208883785,3,100,Song,GB,0,0.05852695,0.00000000
2024-04-30,2024-04-30,2024-03,YouTube (Red),Ebu Blackitude,SCYAM,QZPLR2205211,197208883785,3,100,Song,GB,0,0.05852695,0.00000000
2024-04-30,2024-04-30,2024-03,YouTube (Red),Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,2,100,Song,GB,0,0.03901796,0.00000000
2024-04-30,2024-04-30,2024-03,YouTube (Red),Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,GB,0,0.01950898,0.00000000
2024-04-30,2024-04-30,2024-03,YouTube (Red),Ebu Blackitude,Movements,QZPLR2205207,197208883785,1,100,Song,GB,0,0.01950898,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Ebu Blackitude,Times Up pt. 2 (feat. MKD),QZTB22302561,195334962473,11,100,Song,US,0,0.09067576,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,Motel Pool (feat. Bundo Eebz),QZTAT2320737,197992013597,1,100,Song,US,0,0.00824325,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,2,100,Song,GB,0,0.00947288,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,1,100,Song,GB,0,0.00473644,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,Momentus (feat. Bundo Eebz),QZTB42206076,197388660190,2,100,Song,GB,0,0.00947288,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,Doxa (feat. Bundo Eebz),QZTB42206075,197388660190,1,100,Song,GB,0,0.00473644,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,GB,0,0.00473644,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,1,100,Song,GB,0,0.00473644,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,GB,0,0.00473644,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,1,100,Song,GB,0,0.00473644,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,2,100,Song,GB,0,0.00947288,0.00000000
2024-04-27,2024-04-27,2024-02,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,2,100,Song,GB,0,0.00947288,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Ebu Blackitude,Times Up pt. 2 (feat. MKD),QZTB22302561,195334962473,2,100,Song,US,0,0.01088158,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,Motel Pool (feat. Bundo Eebz),QZTAT2320737,197992013597,1,100,Song,US,0,0.00419961,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,LaBear 2,QZES72345586,197629078784,2,100,Song,US,0,0.00839922,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,2,100,Song,US,0,0.01483915,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,US,0,0.00419961,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,NA,0,0.00372454,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,Kinch (feat. Bundo Eebz),QZES72345580,197629078784,2,100,Song,US,0,0.00839922,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,Legacy (feat. Bundo Eebz),QZES72345579,197629078784,2,100,Song,US,0,0.00839922,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,1,100,Song,US,0,0.00419961,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,1,100,Song,GB,0,0.00501119,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,1,100,Song,GB,0,0.00501119,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,US,0,0.00419961,0.00000000
2024-03-30,2024-03-30,2024-01,Apple Music,Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,US,0,0.00871827,0.00000000
2024-03-15,2024-03-15,2023-12,Deezer,Sonic Chill,Motel Pool (feat. Bundo Eebz),QZTAT2320737,197992013597,1,100,Song,FR,0,0.00333732,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Songs,Sonic Chill,Chilled Rush (feat. Bundo Eebz),QZTAT2320740,197992013597,1,100,Song,US,0,0.70019714,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Songs,Sonic Chill,Juiciness (feat. Bundo Eebz),QZTAT2320739,197992013597,1,100,Song,US,0,0.70019714,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Songs,Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,1,100,Song,US,0,0.70019714,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Songs,Sonic Chill,Motel Pool (feat. Bundo Eebz),QZTAT2320737,197992013597,1,100,Song,US,0,0.70019714,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Songs,Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,1,100,Song,US,0,0.70019714,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Songs,Sonic Chill,Window Freakin (feat. Bundo Eebz),QZTAT2320735,197992013597,1,100,Song,US,0,0.70019714,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Songs,Sonic Chill,Sublime Cruise (feat. Bundo Eebz),QZTAT2320734,197992013597,1,100,Song,US,0,0.70019714,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Songs,Sonic Chill,Junction (feat. Bundo Eebz),QZTAT2320733,197992013597,1,100,Song,US,0,0.70019714,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Songs,Sonic Chill,Revz (feat. Bundo Eebz),QZTAT2320732,197992013597,1,100,Song,US,0,0.70019714,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Songs,Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,1,100,Song,US,0,0.70019714,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Match,Sonic Chill,Chilled Rush (feat. Bundo Eebz),QZTAT2320740,197992013597,1,100,Song,US,0,0.00029402,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Match,Sonic Chill,Juiciness (feat. Bundo Eebz),QZTAT2320739,197992013597,1,100,Song,US,0,0.00029402,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Match,Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,1,100,Song,US,0,0.00029402,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Match,Sonic Chill,Motel Pool (feat. Bundo Eebz),QZTAT2320737,197992013597,1,100,Song,US,0,0.00029402,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Match,Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,1,100,Song,US,0,0.00029402,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Match,Sonic Chill,Window Freakin (feat. Bundo Eebz),QZTAT2320735,197992013597,1,100,Song,US,0,0.00029402,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Match,Sonic Chill,Sublime Cruise (feat. Bundo Eebz),QZTAT2320734,197992013597,1,100,Song,US,0,0.00029402,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Match,Sonic Chill,Junction (feat. Bundo Eebz),QZTAT2320733,197992013597,1,100,Song,US,0,0.00029402,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Match,Sonic Chill,Revz (feat. Bundo Eebz),QZTAT2320732,197992013597,1,100,Song,US,0,0.00029402,0.00000000
2024-03-03,2024-03-03,2023-12,iTunes Match,Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,1,100,Song,US,0,0.00029402,0.00000000
